ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
26_904_3046_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Petrol,km,kg CO2e,0.04015
26_904_3047_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Hybrid,km,kg CO2e,0.03026
26_904_3048_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,CNG,km,kg CO2e,
26_904_3049_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,LPG,km,kg CO2e,
26_904_3050_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Unknown,km,kg CO2e,0.03836
26_904_3051_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.0152
26_904_3052_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e,0.00948
26_904_3045_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Diesel,miles,kg CO2e,0.05486
26_904_3046_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Petrol,miles,kg CO2e,0.06461
26_904_3047_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Hybrid,miles,kg CO2e,0.0487
26_904_3048_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,CNG,miles,kg CO2e,
26_904_3049_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,LPG,miles,kg CO2e,
26_904_3050_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Unknown,miles,kg CO2e,0.06173
26_904_3051_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.02446
26_904_3052_9_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e,0.01525
26_904_3053_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Diesel,km,kg CO2e,0.04103
26_904_3054_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Petrol,km,kg CO2e,0.04957
26_904_3055_4_1,Scope 3,WTT- pass vehs & travel- land,WTT- cars (by size),Medium car,,Hybrid,km,kg CO2e,0.02998
