ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
14_301_3059_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_301_3059_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_301_3060_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.00592
14_301_3060_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00585
14_301_3060_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_301_3060_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_301_3067_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00132
14_301_3067_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.0013
14_301_3067_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_301_3067_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_301_3068_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e,0.00398
14_301_3068_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00393
14_301_3068_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_301_3068_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_301_3067_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00212
14_301_3067_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00209
14_301_3067_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_301_3067_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_301_3068_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e,0.00641
14_301_3068_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00633
14_301_3068_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_301_3068_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Large car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_301_3075_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00122
14_301_3075_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.0012
14_301_3075_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_301_3075_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_301_3076_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e,0.00384
14_301_3076_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00379
14_301_3076_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_301_3076_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_301_3075_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00197
14_301_3075_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00194
14_301_3075_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_301_3075_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_301_3076_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e,0.00618
14_301_3076_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.0061
14_301_3076_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_301_3076_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Average car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_303_3086_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,
14_303_3086_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,
14_303_3086_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,
14_303_3086_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,
14_303_3087_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.01183
14_303_3087_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.01167
14_303_3087_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00007
14_303_3087_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00009
14_303_3086_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
14_303_3086_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,
14_303_3086_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,
14_303_3086_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,
14_303_3087_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.0036
14_303_3087_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00357
14_303_3087_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_303_3087_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_303_3086_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
14_303_3086_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
14_303_3086_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
14_303_3086_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
14_303_3087_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.00579
14_303_3087_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00574
14_303_3087_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_303_3087_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00003
14_303_3093_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,
14_303_3093_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,
14_303_3093_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,
14_303_3093_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,
14_303_3094_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.02361
14_303_3094_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.02342
14_303_3094_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00008
14_303_3094_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00012
14_303_3093_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
14_303_3093_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,
14_303_3093_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,
14_303_3093_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,
14_303_3094_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00548
14_303_3094_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00543
14_303_3094_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_303_3094_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_303_3093_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
14_303_3093_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
14_303_3093_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
14_303_3093_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
14_303_3094_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.00882
14_303_3094_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00874
14_303_3094_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_303_3094_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_303_3100_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.00369
14_303_3100_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.00366
14_303_3100_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00001
14_303_3100_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00002
14_303_3101_14_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.01945
14_303_3101_14_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.01926
14_303_3101_14_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00008
14_303_3101_14_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00011
14_303_3100_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00146
14_303_3100_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00144
14_303_3100_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_303_3100_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_303_3101_4_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00721
14_303_3101_4_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00715
14_303_3101_4_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_303_3101_4_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00004
14_303_3100_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00234
14_303_3100_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00232
14_303_3100_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_303_3100_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00001
14_303_3101_9_1,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.01161
14_303_3101_9_2,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.01151
14_303_3101_9_3,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00004
14_303_3101_9_4,Scope 3,UK electricity T&D for EVs,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00005
14_303_3107_14_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.00369
14_303_3107_14_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.00366
14_303_3107_14_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00001
14_303_3107_14_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00002
14_303_3108_14_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e,0.02084
14_303_3108_14_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CO2 per unit,0.02065
14_303_3108_14_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of CH4 per unit,0.00008
14_303_3108_14_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,tonne.km,kg CO2e of N2O per unit,0.00012
14_303_3107_4_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00146
14_303_3107_4_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00144
14_303_3107_4_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_303_3107_4_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_303_3108_4_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e,0.00662
14_303_3108_4_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00657
14_303_3108_4_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_303_3108_4_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_303_3107_9_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00234
14_303_3107_9_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00232
14_303_3107_9_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_303_3107_9_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00001
14_303_3108_9_1,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e,0.01066
14_303_3108_9_2,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.01058
14_303_3108_9_3,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_303_3108_9_4,Scope 3,UK electricity T&D for EVs,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
