ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
28_908_3111_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,kg CO2e,0.15442
28_908_3112_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,kg CO2e,0.14138
28_908_3109_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,kg CO2e,0.2117
28_908_3110_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,kg CO2e,0.23011
28_908_3111_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,kg CO2e,0.24852
28_908_3112_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,kg CO2e,0.22754
28_908_3113_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,tonne.km,kg CO2e,
28_908_3114_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,tonne.km,kg CO2e,0.07603
28_908_3115_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,tonne.km,kg CO2e,0.04277
28_908_3116_14_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,tonne.km,kg CO2e,0.11031
28_908_3113_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,kg CO2e,0.15756
28_908_3114_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,kg CO2e,0.18007
28_908_3115_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,kg CO2e,0.20258
28_908_3116_4_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,kg CO2e,0.17242
28_908_3113_9_1,Scope 3,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,kg CO2e,0.25357
