ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3005_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3006_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,miles,kg CO2e,0.22974
25_300_3006_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,miles,kg CO2e of CO2 per unit,0.22865
25_300_3006_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3006_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3247_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,miles,kg CO2e,
25_300_3247_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,miles,kg CO2e of CO2 per unit,
25_300_3247_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,miles,kg CO2e of CH4 per unit,
25_300_3247_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3248_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,miles,kg CO2e,
25_300_3248_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3248_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3248_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,CNG,miles,kg CO2e of N2O per unit,
25_300_3249_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,miles,kg CO2e,
25_300_3249_9_2,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3249_9_3,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3249_9_4,Scope 3,Business travel- land,Cars (by market segment),Supermini,,LPG,miles,kg CO2e of N2O per unit,
25_300_3007_9_1,Scope 3,Business travel- land,Cars (by market segment),Supermini,,Unknown,miles,kg CO2e,0.22843
